['will_watch', 'rating_people_num', 'rating_score', 'watched', 'story', 'per_rating_5to1', 'actors', 'img_url', 'short_name', 'tags', 'director', 'authors', 'date', 'img_name', 'total_money', 'types', 'better_than', 'product_type', 'name', 'language', 'country', 'length', 'related_movie']
13846$204824$7.0$237413$二手音响商耿浩（黄渤 饰）婚姻失败，他想用锤子爆小三（李晨 饰）的头，却迟迟没有勇气，幸亏在剧组做制片的兄弟郝义（徐峥 饰）及时发现自暴自弃的耿浩，他决定带着耿浩开启一段“治愈之旅”。于是一对好基友带着一只狗上路，邂逅三千公里的“桃花”。“阿凡达女郎”（陶慧 饰）、“杀马特”周丽娟（周冬雨 饰）、“白富美”（张俪 饰），各式各样的女人接连登场，耿浩一路艳遇一路疗伤。时光倒转，5年前的此时，大龄文艺女青年（袁泉 饰）因为听了一首流浪歌手耿浩的歌，毅然前往大理……在经历一连串奇葩遭遇之后，大家都放下了心里的“阴影”，找到了通向幸福的道路。$12.9,37.8,39.2,8.0,2.1,$黄渤,徐峥,袁泉,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2199268153.jpg$心花路放$喜剧,公路,搞笑,2014,爱情,黑色幽默,中国大陆,人生,$宁浩$岳小军 , 邢爱娜 , 孙小杭 , 董润年 , 章笛沙 , 张艺凡,$2014-09-30$p2199268153.jpg$117020$喜剧,爱情,$喜剧片:52,爱情片:47,$国产$心花路放$汉语普通话,粤语,云南方言,$中国大陆,$118$夏洛特烦恼,煎饼侠,人再囧途之泰囧,厨子戏子痞子,捉妖记,西游降魔篇,警察游戏,乙方甲方,屌丝男士,废柴兄弟,$
11566$140115$6.4$156120$人气偶像大鹏（董成鹏 饰）遭遇了意外事件，令其跌入人生谷底，女友采洁（郭采洁 饰）也离他而去，只剩助理董成龙（潘斌龙 饰）和红颜知己柳岩（柳岩 饰）对他不离不弃。大鹏草率签下电影合约，却因资金问题一筹莫展，还遭到了黑道大哥王老板（梁超 饰）的威胁。无奈之下大鹏只得找来小 明星杜潇潇（袁姗姗 饰）、群头马涛（衣云鹤 饰）、狗仔摄影师胡来（崔志佳 饰）组成一个临时摄制组，准备拍摄一部全明星阵容的大片，而拍摄方式也是前所未有的尝试，邓超、吴君如、曾志伟、东北F4等一线大咖能否顺利出演？逼入绝境的大鹏将遭遇什么样的困难？$10.9,27.9,39.8,14.3,7.1,$董成鹏,袁姗姗,柳岩,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2253038483.jpg$煎饼侠$喜剧,搞笑,2015,中国大陆,小人物,励志,梦想,群星,$董成鹏$董成鹏 , 苏彪,$2015-07-17$p2253038483.jpg$115945$喜剧,$喜剧片:30,$国产$煎饼侠$汉语普通话,英语,粤语,$中国大陆,$113$心花路放,港囧,澳门风云2,泰迪熊2,撒娇女人最好命,警察游戏,蒙羞之旅,捉妖记,极品女士,火山对对碰,$
22564$188286$7.1$237298$距今50多年前，一艘来自赛博坦的飞船坠落月球，由此引发了美苏两国的太空竞赛。人类争相登上月球，只为一探飞船残骸中的秘密。时间回到21世纪初，经过几番征战，汽车人终于挫败霸天虎的入侵，继而与人类合作，共同保卫美丽的地球。然而发生在切尔诺贝利的事件却将尘封已久的月球计划重新摆到桌面。为了防止霸天虎找到能量柱为非作歹，擎天柱与战友飞赴月球，更从当年的飞船中救出了汽车人的先代领导者——御天敌。御天敌是能量柱的发明者，将上百根能量柱集合在一起便可制造太空桥，实现物质的瞬间传送。　　忙着找工作以及和女友卡莉（罗茜·汉丁顿-惠特莉Rosie Huntington-Whiteley 饰）经营爱情的山姆（希亚·拉博夫 Shia LaBeouf 饰）无可避免地卷入其中，他渐渐发现霸天虎的操纵一切的阴谋，却不知更大的阴谋和危机隐藏在那月影背后……$13.3,37.4,40.4,7.2,1.7,$希亚·拉博夫,罗茜·汉丁顿-惠特莉,乔什·杜哈明,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1056093671.jpg$变形金刚3$变形金刚,科幻,美国,3D,动作,2011,大片,IMAX,$迈克尔·贝$伊伦·克鲁格,$2011-07-21$p1056093671.jpg$108080$动作,科幻,$动作片:64,科幻片:61,$进口分账$变形金刚3$英语,西班牙语,俄语,荷兰语,$美国,$154$变形金刚2,特种部队：眼镜蛇的崛起,钢铁侠,金刚狼,超级战舰,超凡蜘蛛侠,蜘蛛侠3,铁甲钢拳,复仇者联盟,猩球崛起,$
23765$92537$4.2$104655$魔界之王牛魔王（郭富城 饰）与玉帝（周润发 饰）为首的神界展开战斗，神界被毁，女娲（张梓琳 饰）化身晶石修补天庭，遗落下的一小颗晶石落到人间成了一只石猴，而牛魔王则战败被迫带着妻子铁扇公主（陈乔恩 饰）躲到了火焰山。若干年后石猴得到了菩提老祖（海一天 饰）的教导被赐名孙悟空（甄子丹 饰），孙悟空来到花果山自立为王，还抢走了东海龙王（刘桦 饰）的定海神针当武器。同时牛魔王立志东山再起，利用了孙悟空与青梅竹马的小狐狸精（夏梓桐 饰）的感情煽动孙悟空大闹天宫，又串通了二郎神（何润东 饰）一起破坏了南天门，孙悟空势在必得，天庭危在旦夕。$2.2,5.6,25.9,31.8,34.4,$甄子丹,周润发,郭富城,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2166490265.jpg$西游记之大闹天宫$灵异,甄子丹,动作,中国电影,2014,周润发,中国,香港,$郑保瑞$黄子桓 , 霍昕 , 司徒锦源 , 陈大利,$2014-01-31$p2166490265.jpg$104467$动作,奇幻,$动作片:2,奇幻片:3,$国产$西游记之大闹天宫$汉语普通话,粤语,$中国大陆,香港,$119$钟馗伏魔：雪妖魔灵,第七子：降魔之战,女巫季节,灵魂战车2：复仇时刻,大武当之天地密码,龙与地下城：秽恶之书,圣杯神器：骸骨之城,太极侠,波西·杰克逊与魔兽之海,黄飞鸿之英雄有梦,$
9008$64546$5.8$74963$曾经名贯国际赌坛的赌侠“魔术手”石一坚（周润发 饰），在半年前协助国际刑警摧毁洗钱集团DOA后便销声匿迹，隐退江湖，整日里和他那台操着四川话的机器人傻强插科打诨，倒也逍遥自在。但是好景不长，某天他险些遭到女杀手刺杀。原来宿敌DOA对其恨之入骨，定欲灭之于无形。除此之外， DOA首席会计师小马（张家辉 饰）卷走组织高达150亿美元的黑金，带着女儿初一（王诗龄 饰）逃到泰国。迫不得已，石一坚和担任国际刑警的大弟子阿乐（余文乐 饰）合作，追查DOA的幕后主使，并试图寻找到小马的踪迹。　　上天入地，子弹横飞，围绕着巨额黑金和DOA的秘密，正邪双方展开了新一轮的较量与厮杀……$5.8,19.1,43.8,21.6,9.7,$周润发,张家辉,刘嘉玲,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2224055583.jpg$澳门风云2$喜剧,香港,搞笑,2015,赌神,动作,贺岁,犯罪,$王晶 / 张敏$王晶,$2015-02-19$p2224055583.jpg$97436$喜剧,动作,$动作片:17,喜剧片:14,$国产$澳门风云2$粤语,汉语普通话,泰语,四川话,英语,$香港,中国大陆,$110$撒娇女人最好命,分手大师,港囧,澳门风云,贵族大盗,性爱录像带,江湖论剑实录,像男人一样思考2,一路惊喜,私人订制,$
38609$232413$8.4$249526$五百年前，由石猴变化而成的齐天大圣孙悟空（张磊 配音）大闹天宫，最终被如来佛祖镇在了五行山下。此去经年，长安城内突然遭到山妖洗劫，童男童女哭声连连，命悬一线。危机时刻，自幼被行脚僧法明（吴文伦 配音）抚养长大的江流儿（林子杰 配音）救下了一个小女孩，结果反遭山妖追杀。经过一番追逐，江流儿无意中解除了孙悟空的封印，齐天大圣自然好好地将山妖教训了一番。因为封印未解开，悟空不得不护送江流儿和小女孩回长安，一路上又遭遇了猪八戒（刘九容 配音）和白龙马。　　与此同时，妖王（童自荣 配音）绝不甘心失败，他躲在暗中，等待着给孙悟空一行致命一击的良机……$44.3,37.2,15.3,2.0,1.2,$张磊,林子杰,吴文伦,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2255028780.jpg$西游记之大圣归来$动画,西游记,中国大陆,3D,2015,温情,成长,奇幻,$田晓鹏$田晓鹏 , 刘虎 , 米粒 , 金冉 , 金成,$2015-07-10$p2255028780.jpg$95593$喜剧,动作,动画,奇幻,$动画片:81,奇幻片:92,$国产$西游记之大圣归来$汉语普通话,粤语,$中国大陆,$89$超能陆战队,神偷奶爸,海洋之歌,头脑特工队,疯狂原始人,小黄人瑞考特,驯龙高手,冰雪奇缘,吃饭睡觉打豆豆,机器人总动员,$
25544$153994$9.4$192635$1912年4月10日，承载着民众万千希望的豪华游轮泰坦尼克号鸣着震耳欲聋的汽笛，由英国南安普顿驶向了大洋彼岸的纽约。头等舱内，美丽女孩罗丝（凯特·温丝莱特 Kate Winslet 饰）和她的母亲（弗兰西丝·费舍 Frances Fisher 饰）及未婚夫卡尔（比利·赞恩 Billy Zane 饰）相对而坐，可是罗丝从心底反感这样虚华无实的生活。绝望之际，她结识了不名一文的青年画家杰克（莱昂纳多·迪卡普里奥 Leonardo DiCaprio 饰）。杰克靠赌博赢得了下等舱的船票，他带着金丝雀一般的罗丝冲破樊笼，在底下层民众中间尽情享受人生的快乐。短短几日的相处，两人互生好感。然而横在他们中间的不仅有氏族阶层的坚固樊篱，更有一场史无前例的大灾难。罗丝和杰克那幼嫩的爱情之芽面临着生与死的严酷考验……　　本片根据真实事件改编，是1997年《泰坦尼克号》的3D重制版本。$75.6,19.3,4.4,0.3,0.3,$莱昂纳多·迪卡普里奥,凯特·温丝莱特,比利·赞恩,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1408665952.jpg$泰坦尼克号$爱情,经典,美国,3D,灾难,温情,浪漫,2012,$詹姆斯·卡梅隆$詹姆斯·卡梅隆,$2012-04-10$p1408665952.jpg$94758$剧情,爱情,灾难,$灾难片:99,爱情片:99,$进口分账$泰坦尼克号$英语,$美国,$194$泰坦尼克号,这个杀手不太冷,霸王别姬,怦然心动,罗马假日,失恋33天,大话西游之大圣娶亲,恋恋笔记本,真爱至上,断背山,$
14364$169973$7.7$191608$1947年冬，为了从土匪手中夺取控制东北九岭上万先遣军的分布图，东北民主联军203小分队队长少剑波（林更新 饰）委派侦查员杨子荣（张涵予 饰）卧底潜入最大的土匪山头“威虎山”。杨子荣凭借自己的机智应变获得了匪首座山雕（梁家辉 饰）和座下八大金刚的赏识，被封为威虎山“老九”。座山雕天生多疑，多次派人试探杨子荣，杨子荣一面与土匪多方周旋，一面涉险为山下战友传出情报。一波未平一波又起，被203小分队生擒的土匪联络副官栾平（杜奕衡 饰）趁乱逃脱，知道杨子荣卧底详情的他竟出现在威虎寨中与杨子荣当面对质，杨子荣腹背受敌陷入全面危机......$21.4,49.0,25.4,3.2,1.1,$张涵予,梁家辉,林更新,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p2215164906.jpg$智取威虎山$动作,战争,历史,中国大陆,2014,革命,3D,剧情,$徐克$黄建新 , 李杨 , 徐克 , 吴兵 , 董哲 , 林启安,$2014-12-23$p2215164906.jpg$89983$动作,战争,冒险,$动作片:85,战争片:55,$国产$智取威虎山$汉语普通话,英语,$中国大陆,香港,$141$杀破狼2,速度与激情7,碟中谍5：神秘国度,王牌特工：特工学院,战狼,金蝉脱壳,绣春刀,激战,明日边缘,解救吾先生,$
10570$163970$6.7$198793$当年英法联军火烧圆明园，致使大批珍贵文物流落海外，其中四尊十二生肖兽首最引人关注，不仅惹出国内外的广泛争论，更有收藏家开出天价竞拍这几尊珍品。当然，其间不乏奸邪的文物贩子，试图通过偷盗的手段获取宝贝。以此为契机，正在度假的国际大盗JC（成龙 饰）隆重登场。JC背后有一支 Simon（权相宇 饰）、David（廖凡 饰）、Bonnie（张蓝心 饰）等人共同组成的超专业团队，他们一同远赴巴黎，寻求国宝鉴定专家Coco（姚星彤 饰）的帮助。经过周密细致的准备，JC等人一步步逼近重兵把守的兽首，而围绕珍宝不可避免爆发连番惊险火爆的打斗与追逐。　　在这一过程中，JC似曾被利益和金钱泯灭的爱国之心渐渐苏醒……$10.1,32.3,44.7,10.1,2.7,$成龙,权相宇,廖凡,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1826580562.jpg$十二生肖$动作,喜剧,香港,冒险,2012,搞笑,3D,中国大陆,$成龙$成龙 , 唐季礼 , 邓景生 , 陈勋奇,$2012-12-20$p1826580562.jpg$88110$喜剧,动作,冒险,$动作片:48,喜剧片:41,$国产$十二生肖$英语,汉语普通话,粤语,法语,西班牙语,$中国大陆,香港,$122$厨子戏子痞子,搞定岳父大人,敢死队2,人再囧途之泰囧,盗亦有道,太极2：英雄崛起,黄金大劫案,大魔术师,飓风营救2,痞子英雄之全面开战,$
11289$123815$7.8$139495$资深特工伊森·亨特（汤姆·克鲁斯 Tom Cruise 饰）也有百密一疏时刻，他在接收最新任务时遭到神秘组织“辛迪加”的暗算落入对方手中。辛迪加是一支由全球各地前特工组成的秘密组织，此前一直被CIA视为空穴来风。在对方成员伊莎·福斯特（丽贝卡·弗格森 Rebecca Ferguson 饰）的帮助下，伊森逃出生天，并及时向威廉•布莱德（杰瑞米·雷纳 Jeremy Renner 饰）汇报了辛迪加确切存在的消息。然而此时布莱德的日子并不好过，他负责的IMF机构因俄罗斯核弹头等事件遭到CIA指控并责令解散。在得知该组织密谋刺杀奥地利总统时，伊森联系上了老搭档班吉·邓恩（西蒙·佩吉 Simon Pegg 饰）展开行动，并于谜样女郎伊莎再度相会。　　接下来的一连串事件中，辛迪加的真面目逐渐揭开，而他们也终于显露出真实的目的……$19.9,50.5,27.4,1.9,0.3,$汤姆·克鲁斯,杰瑞米·雷纳,西蒙·佩吉,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2263582212.jpg$碟中谍5$动作,美国,碟中谍,特工,2015,冒险,经典,剧情,$克里斯托弗·麦奎里$克里斯托弗·麦奎里 , 德鲁·皮尔斯 , 布鲁斯·盖勒,$2015-09-08$p2263582212.jpg$86892$动作,惊悚,冒险,$动作片:87,冒险片:76,$进口分账$碟中谍5：神秘国度$英语,瑞典语,德语,$美国,香港,中国大陆,$131$速度与激情7,杀破狼2,王牌特工：特工学院,空中营救,智取威虎山,金蝉脱壳,碟中谍4,疯狂的麦克斯4：狂暴之路,明日边缘,秘密特工,$
29376$153852$8.2$177032$被吵醒的史矛革大闹长湖镇，最终为人类巴德（卢克·伊万斯 Luke Evans 饰）射杀。索林·橡木盾（理查德·阿米蒂奇 Richard Armitage 饰）多年的夙愿终于实现，孤山埃尔波尔重新回到矮人手中。然而这位矮人王子仿佛被史矛革的贪婪和堆成山的黄金迷惑了心窍，他 疯狂地搜寻象征王位的阿肯宝石，不仅撕毁了付给长湖镇报酬的约定，更拒绝了精灵王（李·佩斯 Lee Pace 饰）索要本族国宝的要求，为此导致三族的战争一触即发。与此同时，苍白半兽人阿索格率领大军浩浩荡荡向孤山逼近。得知消息的灰袍巫师甘道夫（伊恩·麦凯伦 Ian McKellen 饰）从中调停斡旋，而被索林视为唯一朋友的霍比特人比尔博·巴金斯（马丁·弗里曼 Martin John C. Freeman 饰）则掌握着中土命运的关键。五军会战，爆发在即！　　本片根据J.R.R·托尔金的同名原著改编，为霍比特人系列的最后一部。$35.1,41.8,20.3,2.2,0.5,$马丁·弗瑞曼,伊恩·麦克莱恩,理查德·阿米蒂奇,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2219406504.jpg$霍比特人3$灵异,美国,指环王前传,奇幻,史诗,魔戒,冒险,2014,$彼得·杰克逊$弗兰·威尔士 , 菲利帕·鲍恩斯 , 彼得·杰克逊 , 吉尔莫·德尔·托罗 , J·R·R·托尔金,$2015-01-23$p2219406504.jpg$76586$动作,奇幻,冒险,$冒险片:87,奇幻片:87,$进口特种$霍比特人3：五军之战$英语,$美国,新西兰,$144$霍比特人2：史矛革之战,指环王1：魔戒再现,哈利·波特与死亡圣器(下),权力的游戏,加勒比海盗,少年派的奇幻漂流,博物馆奇妙夜3,魔兽,地狱神探,搜寻咕噜,$
20871$172633$7.5$206335$自纽约事件以来，托尼·斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰）为前所未有的焦虑症所困扰。他疯狂投入钢铁侠升级版的研发，为此废寝忘食，甚至忽略了女友佩珀·波茨（格温妮斯·帕特洛 Gwyneth Paltrow 饰）的感受。与此同时，臭名昭著的恐怖头目曼达林（本·金斯利 Ben Kingsley 饰）制造了一连串的爆炸袭击事件，托尼当年最忠诚的保镖即在最近的一次袭击中身负重伤。未过多久，托尼、佩珀以及曾与他有过一面之缘的女植物学家玛雅（丽贝卡·豪尔 Rebecca Hall 饰）在家中遭到猛烈的炮火袭击，几乎丧命，而这一切似乎都与22年前那名偶然邂逅的科学家阿尔德里奇·基连（盖·皮尔斯 Guy Pearce 饰）及其终极生物的研究有关。　　即使有精密先进的铠甲护身，也无法排遣发自心底的焦虑。被击碎一切的托尼，如何穿越来自地狱的熊熊烈火……$18.1,45.1,32.5,3.6,0.8,$小罗伯特·唐尼,盖·皮尔斯,格温妮斯·帕特洛,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p1955027201.jpg$钢铁侠3$科幻,钢铁侠,美国,动作,超级英雄,2013,MARVEL,漫画改编,$沙恩·布莱克$沙恩·布莱克 , 德鲁·皮尔斯 , 斯坦·李 , 唐·赫克 , 拉里·利伯 , 杰克·科比,$2013-05-01$p1955027201.jpg$75540$动作,科幻,$动作片:77,科幻片:75,$进口$钢铁侠3$英语,汉语普通话,$美国,中国大陆,$134$钢铁侠,复仇者联盟,星际迷航：暗黑无界,雷神2：黑暗世界,黑衣人3,超凡蜘蛛侠,环太平洋,美国队长2,银河护卫队,X战警：第一战,$
48226$339722$9.1$382571$近未来的地球黄沙遍野，小麦、秋葵等基础农作物相继因枯萎病灭绝，人类不再像从前那样仰望星空，放纵想象力和灵感的迸发，而是每日在沙尘暴的肆虐下倒数着所剩不多的光景。在家务农的前NASA宇航员库珀（马修·麦康纳 Matthew McConaughey 饰）接连在女儿墨菲（麦肯吉·弗依 Mackenzie Foy 饰）的书房发现奇怪的重力场现象，随即得知在某个未知区域内前NASA成员仍秘密进行一个拯救人类的计划。多年以前土星附近出现神秘虫洞，NASA借机将数名宇航员派遣到遥远的星系寻找适合居住的星球。在布兰德教授（迈克尔·凯恩 Michael Caine 饰）的劝说下，库珀忍痛告别了女儿，和其他三名专家教授女儿艾米莉亚·布兰德（安妮·海瑟薇 Anne Hathaway 饰）、罗米利（大卫·吉雅西 David Gyasi 饰）、多伊尔（韦斯·本特利 Wes Bentley 饰）搭乘宇宙飞船前往目前已知的最有希望的三颗星球考察。　　他们穿越遥远的星系银河，感受了一小时七年光阴的沧海桑田，窥见了未知星球和黑洞的壮伟与神秘。在浩瀚宇宙的绝望而孤独角落，总有一份超越了时空的笃定情怀将他们紧紧相连……$64.8,27.5,6.6,0.7,0.4,$马修·麦康纳,安妮·海瑟薇,杰西卡·查斯坦,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2206088801.jpg$星际穿越$科幻,美国,星际,宇宙,人性,2014,冒险,亲情,$克里斯托弗·诺兰$乔纳森·诺兰 , 克里斯托弗·诺兰,$2014-11-12$p2206088801.jpg$75512$剧情,科幻,悬疑,冒险,家庭,$冒险片:99,科幻片:99,$进口分账$星际穿越$英语,$美国,英国,加拿大,$169$明日边缘,源代码,盗梦空间,彗星来的那一夜,银河护卫队,地心引力,阿凡达,黑客帝国,云图,X战警：逆转未来,$
19071$55531$6.0$62446$故事发生在遥远的西汉时代，汉元帝当政期间，大汉的疆土早已在其曾祖父汉武帝的连年征伐之下拓展到西域纵深处。此时坐镇西域的大都护霍安（成龙 饰）并不以天朝上国的身份自居，他以友善平等的方式与西域各国交往，平等相待，更以独特的方式化解各民族之间的矛盾，取得了单靠武力所无法达到的和平盛景。谁知霍安遭人陷害，被刺配雁门关修城。恰在此时，他遭遇了从遥远的罗马帝国逃命至此的小王子及其护卫卢魁斯（约翰•库萨克 John Cusak 饰），最初的误解过后，霍安与卢魁斯两位英雄化敌为友。　　但是危机之而来，企图夺得王位的罗马帝国大王子提比斯（阿德里安•布劳迪 Adrien Brody 饰）率领十万大军压境，东西方两大帝国即将发生前所未有的碰撞……$6.8,20.2,46.1,19.9,7.0,$成龙,约翰·库萨克,艾德里安·布洛迪,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p2224484447.jpg$天将雄师$动作,战争,古装,2015,史诗,香港,历史,中国大陆,$李仁港$李仁港,$2015-02-19$p2224484447.jpg$74367$动作,战争,古装,$动作片:22,战争片:7,$国产$天将雄师$汉语普通话,英语,$中国大陆,香港,$127$飓风营救3,一个人的武林,黄飞鸿之英雄有梦,太极侠,家园防线,警察故事2013,宙斯之子：赫拉克勒斯,痞子英雄2：黎明升起,破坏者,恶战,$
8774$66385$6.9$74998$天网拥有独立意识后，对创造它的人类展开血腥屠杀。此后的岁月，约翰·康纳（杰森·克拉科 Jason Clarke 饰）率领战友和天网的机器人大军进行着旷日持久的战争。在关键的一次战役过后，天网将终结者派往1984年的洛杉矶，企图杀害约翰的妈妈莎拉（艾米莉亚·克拉克 Emilia Clarke 饰）。而约翰则将自己最亲密的战友——同时也是他的生身父亲凯尔·里斯（杰·科特尼 Jai Courtney 饰）派往过去。凯尔刚刚抵达洛杉矶便遭到液态金属终结者T-1000（李秉宪 饰）的袭击。与此同时，“老爹”（阿诺·施瓦辛格 Arnold Schwarzenegger 饰）则与莎拉联手干掉了终结者T-800（阿诺·施瓦辛格 Arnold Schwarzenegger 饰）。　　似乎过去的事情悄然改变，凯尔则从时间旅行中的遭遇得到灵感，与莎拉穿越来至2017年，尝试阻止天网的诞生……$11.1,35.1,45.1,7.4,1.3,$阿诺·施瓦辛格,杰森·克拉科,艾米莉亚·克拉克,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2262649521.jpg$终结者$科幻,美国,阿诺·施瓦辛格,动作,终结者,2015,经典,惊悚,$阿兰·泰勒$莱塔·卡罗格里迪斯 , 帕特里克·卢西尔 , 詹姆斯·卡梅隆 , 盖尔·安妮·赫德,$2015-08-23$p2262649521.jpg$72475$动作,科幻,冒险,$动作片:56,科幻片:54,$进口分账$终结者：创世纪$英语,$美国,$126$超能查派,遗落战境,超体,机械战警,安德的游戏,明日世界,侏罗纪世界,移动迷宫,全面回忆,哥斯拉,$
21300$189539$8.2$220512$故事的设定发生在当下，变种人族群遭到了前所未有的毁灭性打击，而这一切的根源是“魔形女”瑞文（詹妮弗·劳伦斯 Jennifer Lawrence 饰）在1973年刺杀了玻利瓦尔·特拉斯克（彼特·丁拉基 Peter Dinklage 饰）。在得知“幻影猫”（艾伦·佩吉 E llen Page 饰）利用穿越时空的能力帮助Blink（范冰冰 饰）等战友逃脱巨型机器人“哨兵”的追杀后，X教授（帕特里克·斯图尔特 Patrick Stewart 饰）和万磁王（伊恩·麦克莱恩 Ian McKellen 饰）达成认同，决定让金刚狼（休·杰克曼 Hugh Jackman 饰）穿越回1973年，找到年轻的X教授（詹姆斯·麦卡沃伊 James McAvoy 饰）和年轻的万磁王（迈克尔·法斯宾德 Michael Fassbender 饰）并说服他们一起阻止魔形女的行动。于是，金刚狼踏上了回到过去的旅程，但是命运会不会发生逆转，任何人都无从知晓。$34.0,46.3,17.9,1.4,0.4,$詹姆斯·麦卡沃伊,迈克尔·法斯宾德,休·杰克曼,$http://img4.douban.com/view/movie_poster_cover/lpst/public/p2181156848.jpg$X战警$科幻,X战警,美国,Marvel,2014,超级英雄,动作,漫画改编,$布莱恩·辛格$西蒙·金伯格 , 简·古德曼 , 马修·沃恩,$2014-05-23$p2181156848.jpg$72468$动作,科幻,冒险,$动作片:94,科幻片:91,$进口分账$X战警：逆转未来$英语,越南语,法语,$美国,英国,$129$明日边缘,X战警：第一战,银河护卫队,星际迷航：暗黑无界,美国队长2,猩球崛起2：黎明之战,超凡蜘蛛侠2,复仇者联盟,雷神2：黑暗世界,钢铁侠,$
14767$164782$8.0$192449$渐渐习惯了现代生活的美国队长史蒂夫·罗杰斯（克里斯·埃文斯 Chris Evans 饰），在一次行动后隐隐嗅到神盾局内部所弥漫出来的凶险气味。而当得知神盾局正秘密进行的“洞察计划”后，他更为此感到愤怒。某天，神盾局指挥官尼克-法瑞（塞缪尔·杰克逊 Samuel L. Jackson 饰）遭到一群武装分子袭击，他拼尽全力将一支U盘交到美国队长手中，这里面藏着该局二战以来最重要且最可怕的秘密。在此之后，美国队长因涉嫌杀害尼克而遭到前局长亚历山大·皮尔斯（罗伯特·雷德福/Robert Redford 饰）的通缉和追杀，逃亡中他得到黑寡妇（斯嘉丽·约翰逊 Scarlett Johansson 饰）和退伍老兵“猎鹰”（安东尼·麦凯 Anthony Mackie 饰）的帮助。　　他们必须争分夺秒解开神盾局的秘密，阻止“洞察计划”的施行……$25.9,49.5,22.5,1.7,0.4,$克里斯·埃文斯,斯嘉丽·约翰逊,塞巴斯蒂安·斯坦,$http://img3.douban.com/view/movie_poster_cover/lpst/public/p2174824694.jpg$美国队长2$美国,科幻,美国队长,Marvel,超级英雄,动作,2014,漫画改编,$安东尼·卢素 / 乔·卢素$克里斯托弗·马库斯 , 斯蒂芬·麦克菲利,$2014-04-04$p2174824694.jpg$72165$动作,科幻,冒险,$动作片:91,科幻片:86,$进口分账$美国队长2$英语,法语,$美国,$136$明日边缘,X战警：逆转未来,银河护卫队,复仇者联盟,星际迷航：暗黑无界,雷神2：黑暗世界,超凡蜘蛛侠2,钢铁侠3,猩球崛起2：黎明之战,环太平洋,$
28614$297892$6.7$356116$18岁的郑微（杨子姗 饰）终于如愿考上青梅竹马邻家大哥哥林静（韩庚 饰）所在学校的邻校，等她满怀期冀地步入大学校园，却遭遇打击——林静出国留学，杳无音信。郑微倍感失落，患难时刻与室友阮莞（江疏影 饰）、朱小北（刘雅瑟 饰）、黎维娟（张瑶 饰）及师哥老张-张开（包贝尔 饰）结 下深厚友谊，同时富家公子许开阳（郑恺 饰）对郑微展开了疯狂的追求，而备受男生欢迎的阮莞用她特有的清冷守护着对于心爱人赵世永（黄明 饰）的忠贞。一次偶然的误会使郑微与老张室友陈孝正（赵又廷 饰）结为死敌，在一次次地反击中，郑微发现自己爱上了这个表面冷酷、内心善良的高材生，于是疯狂地反击演变为死缠烂打地追求，而陈孝正也终于在强攻之下缴械投降，欢喜冤家终成甜蜜恋人。大四毕业之际郑微的生活再次经受考验：陈孝正得到曾毓（王嘉佳 饰）的出国留学名额，却迟迟不敢告诉郑微，感觉再次被欺骗的郑微痛苦地离开陈孝正……　　多年后，郑微已蜕变为职场上的白领丽人，竟再次品尝命运的无常：带着悔意和爱意的林静和陈孝正同时回到她的生活里！郑微，这个昔日的玉面小飞龙，将怎样面对生活和青春赐予她的迷雾和抉择……　　本片改编自辛夷坞同名畅销小说。赵薇的首部导演作品，也是其在北京电影学院导演系研究生专业的毕业作品。$11.5,31.5,41.3,11.4,4.2,$杨子姗,赵又廷,韩庚,$http://img4.doubanio.com/view/movie_poster_cover/lpst/public/p1935067049.jpg$致我们终将逝去的青春$青春,爱情,校园,成长,小说改编,文艺,2013,剧情,$赵薇$李樯 , 辛夷坞,$2013-04-26$p1935067049.jpg$71902$剧情,爱情,$剧情片:22,爱情片:37,$国产$致我们终将逝去的青春$汉语普通话,$中国大陆,$132$中国合伙人,同桌的妳,青春派,北京遇上西雅图,天台爱情,第一次,那些年，我们一起追的女孩,前任攻略,怒放之青春再见,少女哪吒,$
